,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.5247646005381201,0.6946240854405926,1.202552775698107,-0.044470100572759755,-0.07519292580768562,0.2648091936733185,-0.7216861829916107,0.779815840274469,0.1619154014539219,0.6324976746715885,0.07249816894850274,0.22077648898526014,-0.5484934025653672,-0.0807649534159236,0.05886209542524829,0.17930310178100803,-0.1469366653738383,0.39346184633148074,-0.45053541321057267,-0.03823141794402149,-0.1352264190682159,-0.5199799491390688,-0.5262267078900184,-0.34727540020760006,0.06415221899873,-0.1873341557498479,-0.12426400470761902,0.008671694897551834,0.08766452967435132,-0.3877167334790282,-0.09769370072242539,0.17915048266246,-0.11328535839590664,0.11421719517835471,0.0186958006960398,-0.1833364655478507,-0.03870849456786497,-0.10544669795126606,0.38351803046192223,0.05287550737113976,-0.10062327064644899,0.08780953631880108,0.24739037438341716,-0.14003097002919848,0.03321968272297621,-0.09213290488663144,-0.3311227327863935,-0.012892486987160234,0.19363813590125245,-0.09534988934778175,0.09330172859455237,0.2373333422056929,-0.2111576970209366,-0.0021692011406664077,-0.04625404344742998,-0.1287853472514629,-0.10538241053477355,-0.16005252333822828,-0.22720647097844934,0.08682897822799687,0.11245212317173334,0.07706961702955573,-0.07021177043213932,0.04842575100783895,0.026197861322613838,0.11366444832575698,0.08050524908853193,0.08192663401993631,-0.0023322923282529367,0.09892365315853363,-0.05455383146025519,0.061618674984152265,0.05692942662336409,0.17437998412224479,0.14965998388877408,0.10550416278998279,-0.036621055337000295,0.04666511923884632,-0.14894753430626828,0.07840865973507785,-0.041893119468107386,0.034688776008890185,-0.06512996593888846,-0.15349003638658695,0.14618811554165387,0.03540328705556207,0.04172163560268343,-0.14752036769753785,0.08960102014141817,-0.008169025913172737,-0.06844008413423354,0.09075241825246896,0.01789388032140378,0.03618074510484741,0.10889016819639552,-0.13703458838046073,0.09210346386655786,-0.12776852413350087,-0.1497146531557399,0.0010895586232416868
1,0.7603110859890353,-1.0273919801048172,0.607628957201908,-1.0892602835519185,1.2184224590414723,-0.6826235284018648,0.42199093230669693,0.3617754231759375,-0.23566009666163615,0.8184118233928863,-0.030176166323943616,-0.03459231492253736,-0.6488643397286676,-1.105718761968969,2.1326107212302783,-0.1555840044484931,-0.8126879546310599,1.2912749092398772,0.13816265931025795,0.3556799052095127,-0.46735856365891326,-0.4494831135492312,0.05659154061071919,1.2183112573226378,-0.18259460457578344,0.24135705586510336,0.5017030224473626,-0.45401924585370834,0.7691865020972988,0.5253232293259285,0.2018158284895841,0.10194322808185657,0.46610032872163937,-0.25538266649333347,0.313413587139073,0.2691273842642288,0.19116981333533553,-0.0837667979598118,-0.1991598261847122,-0.23333712215920185,-0.18175829234109797,-0.28819740870726984,-0.3981530827558407,0.03315674007834352,-0.018368090055458343,0.13282147332247893,-0.04244259070518514,0.07609183448492461,-0.18426317194313122,0.06257734267939363,-0.04576449543029493,0.10379536274268694,0.20862770034165432,0.09421235016395428,0.32068759963845217,0.42300142079749964,0.46687274738751317,-0.3839136576628083,0.17258078319571876,-0.7034740272540915,-0.3632776220697187,-0.1713591209771757,0.07822172419672618,0.06298828378971415,0.18958357632710482,-0.048508464173746026,0.35672599095080504,0.1586492652114221,-0.13987614551077127,0.1757444163829851,-0.004122392122002023,-0.08820724586257388,-0.2115760777047884,0.1733356573853011,0.37026967371578945,-0.020758973789056112,0.007940955758390243,0.5057606784554514,-0.14215930682805586,-0.16384263818487896,-0.19319377549769667,-0.009656439843958814,-0.28260433660230017,-0.05944191901323694,0.06910201667609615,-0.29497027168475,0.11052951531774506,-0.08293184285817796,0.23641667507249567,-0.10966339511617908,0.028009026267576672,-0.1844420292510148,0.21690691909171028,0.17312745325787918,-0.15030702401660762,-0.2591467307434988,-0.04681976634918743,0.15422310981276838,-0.368085657899141,-0.20832181864940452
2,-2.9231774150192633,1.9890721209610762,2.550896014556308,-1.794869039837419,-0.3411736784862413,0.8185007564329739,1.4779890292085307,-0.5853595155505683,-1.1292129804751423,0.44955123825862625,1.2271297921246778,0.8334487900896475,0.26197539106918377,-0.5801895107861487,0.13518317271787506,-0.08550627788113947,-0.7446296839536145,-0.5549681601905407,0.0853772836600339,0.2035254532934828,0.3136537828408292,0.15630626820206986,-0.5226799967606848,0.4981764683560644,-0.14199858345087096,0.016254843017325032,0.3252672780971234,0.07132229877760167,-0.18526266835678165,-0.2695971325495963,0.40097487626582895,0.14184905574998835,-0.07765938391931218,-0.26752322685478974,-0.06752174646413191,0.06345959208706521,0.03360302893970909,-0.26138056822014577,0.07344785791446339,-0.41830882107489076,-0.07045755559539262,-0.14488277022951396,-0.1242629620045059,-0.2831436777074317,-0.2481839289321038,-0.06828943639294575,-0.09548099540393801,-0.10467299348333492,0.11256376805149745,-0.09672466841938364,0.42509551782371036,-0.1631652572473576,-0.014462547835021591,0.23824551729956917,-0.28398514553223597,0.0011332443827980084,0.06909497529504434,-0.1575025209796464,-0.2962652706168799,0.16493988769228887,0.07603542223211043,0.1139331308404294,0.17721906064238613,-0.08932966977614687,-0.1846487995561109,-0.040403700818901274,0.006061685185272675,0.15689745708795366,-0.03115111314436779,0.043533710429053844,-0.16029867398202766,0.05070987175677024,-0.01787265303611442,0.08209313541183501,0.073911042451992,0.004855115448832696,-0.12119654916865638,-0.1042073687675704,0.17125518983524377,0.05215264025141471,-0.07223823805035211,0.033078286875791195,-0.13630952031813645,-0.18704234712741705,0.04556503875590434,-0.03981466770401871,-0.08085841921857789,0.05695247173636103,0.15634125819319256,0.12812970174569266,-0.2934691519963132,0.1391688985076564,0.03806945075101417,-0.18740306922554995,-0.2146925792942548,-0.07586761671077018,0.01969229281292874,0.09408201124949657,-0.025424025640110225,0.2097768967207381
3,-0.3186168475490668,-0.964125590484871,-0.35465503841512785,-0.3501543751006687,-0.4691107542495286,0.6725750210182637,-0.6298387404349984,0.6060979481109116,-0.2772046500076721,-0.6169125915156474,0.43117469581490403,0.45681464535247923,-0.6105183775546208,-0.47146238096868126,-0.31885784927673805,0.5919930311660105,-0.23867270655243214,0.19061291612186385,-0.2841833359148554,0.5651723490738236,0.09072263537146223,0.23032186673300414,-0.08706735978931135,-0.1612683761568463,0.019097290023890722,-0.11928524799127657,0.17952243066687326,-0.1077326814814253,0.18323985438920642,0.11371454275549028,-0.1584232677520934,0.3559129133414409,0.13913556457707116,0.11135813811758323,-0.02021973528733791,0.10503511860805849,0.3815063039602514,-0.10646411642428011,-0.041105578233031285,0.39659578657684585,-0.09376137297079085,0.04048552364539144,-0.28651952418507565,0.1720707166849473,-0.07458518737666882,0.10339326262006406,-0.017051476621260584,-0.10391694751555366,0.012128629934556991,-0.22623704220867547,-0.20854532680929777,0.042947234142931084,0.041974321672308405,-0.17395821171421103,0.0780107866337579,-0.01317454239644843,-0.1255504784839803,0.033329780875782006,0.13472624393920857,0.044621158337592386,0.17715092075717692,0.2124468939267562,-0.051863035902501665,0.0793763739347889,-0.007176474489978963,-0.059983171759028106,0.03184953170717884,0.22386969568406456,-0.06556964643460741,-0.19050208502705931,-0.002293914719501953,-0.05155029405470425,-0.08702149025686015,0.10709216515433806,0.02094054255898493,0.21614549818035325,-0.021914721537247887,0.1435214971530376,-0.1579920567106184,-0.06375080631547385,-0.11533905054735455,-0.03591273461163573,-0.09928335278236272,0.06674433495028916,-0.19264822108851373,-0.08512198911406137,0.010933322802880828,-0.12903953678251986,0.0379036487733341,-0.09108095132664601,-0.07647749018405621,-0.00872825988312697,-0.21696304388065565,-0.03596022522640979,-0.05401725427900632,0.23209623857821332,-0.18311191230245089,0.12850362539126603,-0.08309496606809791,-0.08548311864946415
4,-1.066281653526012,-1.0985229386837492,-0.9955309278855747,0.16718686442175795,-0.4677185528979171,1.0827792574793444,0.03294698408390005,-0.020749957453122407,-0.22450481777056516,-0.9774672630298022,0.689325994849154,0.29345006363962733,-1.0992731853407374,-0.5324914957760225,-0.6653449575240069,0.6566594863511639,-0.24716150305386322,0.7838141474206298,-0.43860016676220337,0.5001856618327054,-0.3686160157656153,0.18140133312871176,-0.2169109217339814,-0.19180755164754867,-0.02583118006505417,-0.3063507181648317,0.06584989078293065,-0.09082381996661065,0.1937782849778313,0.15316149388087086,-0.0007329484188043859,0.1394540109223328,-0.05700253847855666,-0.0686258331904672,0.1306488411299057,0.26584863924580604,0.10169950533829353,0.20817310099926442,0.06330326189375156,0.43036188112367,-0.10262130443377328,0.2764041202687838,-0.11863705973112203,0.05120212815758625,-0.17087296841643357,-0.19475384985034913,-0.1942725170465619,-0.45906981571789335,0.06557203740480445,-0.24618761774800338,-0.30442575198740507,0.2074399903383098,0.03732757309305128,-0.21024264149514407,-0.11998711600509863,-0.05334849613163909,-0.34333378830730293,0.2148121487211127,0.03452629508653091,-0.00895515113892146,0.2240532909609737,0.4109687832215239,0.15958283358304806,0.04631776196303178,-0.024969745539839033,-0.08724514751020078,-0.0395607937513286,0.40868912778461824,0.13412094298308525,-0.21528323492126444,-0.04892563543596235,-0.03388678725513369,-0.06435775370924625,-0.08163090595963131,0.057883412610405006,-0.007635342426681722,-0.4574960037229653,0.10933387678686206,-0.00502964052470545,0.07420841909011117,-0.14592471379888677,-0.3564381957897644,-0.049195127555797094,0.2837487912945881,-0.003774961901044148,-0.0943471875017275,-0.14157478313574517,-0.1843472399905083,-0.07202555846190184,-0.004763408867616391,0.164073896327742,0.3214178745942283,-0.01103441015369458,0.07239098415029482,0.1904902162827756,0.3260340067992889,-0.05315706179038349,0.05279590562398438,-0.006075020729380824,-0.07108983683350747
5,-0.16951969332299224,-1.1276701401851734,-1.4533171058799328,0.08831943785476826,-0.29559973739880757,1.1689031304057387,0.6458200848382932,0.4226125024756321,-0.495180386714249,-0.467252865114296,0.3495761305853797,-0.09952954588255399,-0.8274477246684135,-0.26954714740254926,-0.5510818347741708,0.9345709221174422,-0.5152285963229382,1.1760909703434133,-0.15114514119255437,0.055846839808048755,0.14002264554133192,0.6131578233410473,-0.4197383434227019,0.03197998499695101,-0.11646692517943215,-0.1048346129808366,-0.01511363420514736,-0.31888355469386453,0.13269641711521088,0.12759444227054784,0.22916041297237968,0.2566704481090531,0.11427805959576653,0.06444062955570716,-0.0751193600672917,0.06777176172239928,0.1730728825934598,0.21161931361834194,-0.47163913984037664,0.20373191854082318,-0.08454305180357949,0.10188925286194365,-0.16089162909279184,-0.012375968341692663,-0.05143059952652092,0.1044469272822561,0.056211721434298534,-0.2892151960227384,-0.27825713381434886,-0.31217905162953313,0.4181086499839545,0.20808583668276978,-0.013776930654060545,-0.256245161291062,-0.10745052879395112,-0.11021402495769175,-0.2535790522588588,0.11327614034288654,0.10997539960439127,0.040910670503407645,0.35513598721222156,0.2947812710977672,-0.10875145831765598,0.009003265848326942,-0.12544683011544727,0.09345267950221489,0.0032719654902109204,0.36320206638792973,-0.10618069237624081,-0.24642818072748215,0.043372351698046804,0.14936477773267448,-0.0030662664408742566,-0.31625904081215706,-0.0025316607987269316,0.004552028403941161,-0.25442810666777443,0.08822705895577124,-0.25327987730114127,0.17251973194144193,-0.3223572325737591,-0.11336383929825489,-0.07947503705124936,0.0543100632840526,0.0844719467021156,-0.11678316869683561,0.09520287964664657,-0.2701355753223559,-0.07055522221262718,-0.09432239891237204,0.0819507031977025,0.19611581235615724,-0.05876734964879994,0.016913760587788644,0.33548082760921005,-0.09112889116849944,-0.25385615550447854,-0.08105179797847686,-0.09472335045069656,-0.009645060342052548
6,0.8073238409287999,2.918836312226939,-0.21678854418472893,3.3297648576482883,0.34902269480567255,1.097489157601141,-0.22322031371654313,-0.2680720023047769,1.3308816399189125,0.8553455938802642,0.42287887212030423,1.5099618137169657,-0.8090839993714783,-0.21731504948987396,0.6463379514254151,0.923536896916319,-1.8152374878546702,0.08757861982835007,1.047260055112805,1.071586967815151,-0.19064077780155614,0.17294537520200645,1.0575658660723393,0.020874106876707762,0.010812554195630517,0.17078410140074468,0.8830040475778796,0.2640342419574621,1.0804166783513973,-0.366690323606174,0.35475933324440584,0.8034678838490054,1.1000182515714179,0.6601575641091978,-0.12704942437192301,0.014717138913752677,0.2206607307404481,-1.0080299996076525,0.7187116452646118,-0.03609716405573436,0.04314889652807915,-0.1432975856292369,-0.5957882043756959,0.0034186802536152567,0.32850622005825747,-0.3631308462240603,-0.6555749284723897,-0.36182444306341394,-0.7918805542010526,-0.055397971713224775,-0.17321116824654698,1.3196376090475241,0.5685110142967292,-0.4775909101698852,-0.49479806341987026,0.2738759576357623,0.03535185524816471,-0.4079118506753978,0.5809938545761656,0.5942915279096515,0.2928269203550898,-0.32736063597636583,-0.30888948022954277,0.5160477202424376,-0.7079848424332988,-0.6586417590364029,0.27754332622175887,0.215856162527861,0.8712793562051698,-0.15124870295206347,0.601819249109542,0.23754197477188313,1.1502207102863384,0.2718004615178651,-0.23332719222647452,-1.0605492568777108,-0.9675287570597875,-0.4166790832787927,0.5785410385741457,-0.09025891111689904,-0.17112596482829073,-0.37478332794632613,-0.6898679233063515,-0.12276901616490037,-0.25695004499214646,-0.878981083620444,0.012634867374847784,-0.22561592218611978,0.1101725960444306,0.7027347993291705,0.38418573241446674,0.4120767854380187,0.048309220635947274,0.3214859448663546,-0.1995577650385292,-0.13808841345299996,0.6756721879341487,-0.4588415032894913,-0.7506911860399882,0.17674586042276969
7,-0.011834840691743866,1.304507982823946,3.6131282814243737,0.8493828854333959,0.7070940249328331,1.2521064800187145,-0.49294693919044685,-0.11217173362812806,-0.5953736994924977,-0.08703769216982453,0.18568206538623924,-0.818196546145385,-1.1371541279712483,-1.1520925800432127,0.4611719400572071,-0.9200494897072192,0.7127424423639902,1.9768006898769461,3.5379223732518033,0.19472917777405463,-1.8026886925867438,-1.2078933411059056,-1.3945049800583358,1.235894200921924,1.3809329784421058,-0.021341839942934537,-0.14276309292549286,0.45074519693571286,-0.43108837525371685,-1.1209981550123045,-0.2558609449996505,-0.9059158127988635,1.493961395471192,0.7550460918475426,1.9443296558673173,-0.6802660883054229,0.38194271163778826,-0.1581074626744183,0.15506100481219695,-0.5607317241482599,-1.042504580385862,0.7647346662538052,-0.3067944858630958,1.4566136827862728,1.8426480550953948,-0.7258051834274832,-0.3628407729576431,0.3151214370041506,0.7181532958258651,0.6235639777160392,0.27797280900703475,0.49895683039615946,-0.39131609165831904,-0.5660112676466813,0.03313793312595639,0.37595695151812647,0.43873882213216486,0.6255733717203755,0.4208964744005343,0.3814520962251909,0.12863942584591237,0.4252205242918745,0.00024106481062669168,-1.1942927362361166,-0.17830066323305366,-0.04713679729170557,-0.19200668704206106,1.106056731947664,-1.7021132095721783,-0.3103016493971209,-0.5800600431217658,1.542140849569827,-0.6006949951862727,0.3459238824327599,0.38274095391918694,0.16657882326145526,-0.38333768892376413,0.8587395301036991,-0.4911767514406852,0.7753586722014031,0.05459302053231461,-0.19446805334499245,0.7262911158231464,-0.37584368420853687,-0.23560753545734936,-0.14979543800962333,0.006324810277215745,-1.2745423678914642,-0.9750318331515728,-0.878386420299223,-0.23796932874997032,-1.468933805939994,-0.49513040882946613,-0.21806905781434424,-0.4737090816191191,-0.4608860826506216,-0.3395104951445227,0.0023088963070469447,-1.4098490606725653,0.10014556341797916
8,-1.1401074572965912,-1.4864551517258167,-0.7869418782168762,0.9231989135395363,0.001742428529526159,1.4488792533261639,0.3353858875910671,0.09369535422181943,-0.8232542321524016,-0.6595005461516323,0.011408987199285594,-0.10917505272454647,-1.2009048679082066,-0.24099053759666533,-0.39392244227859285,0.30236323691975675,-0.9142153766215844,0.9589894473165829,-0.36577293181060894,-0.5487893447932545,-0.17993764058036243,0.5907232932865977,0.06314963230908986,0.4964732572611187,0.11472155844163207,-0.1636225773030425,-0.579573983521547,-0.3424175557853652,-0.15255538830827714,0.5088317940295526,-0.27944339441023586,0.40827654083594056,-0.060563008833437446,0.14754355559311766,-0.27296359376646434,0.04327768088781791,0.0606951618403806,0.07247685144960928,-0.15579467225707624,-0.0497765664139589,-0.4267530341252936,0.025638961234397514,0.40479513677896684,0.14933719320847252,-0.3191907742440609,-0.35104590702578947,-0.08774407600891068,-0.32397251105942976,-0.19013601007313946,-0.04910188974268816,-0.1305873125797448,-0.18435104245463468,0.31511734049416645,-0.3930488405066489,-0.32855844368269943,-0.3151418845813049,-0.17409510582242443,-0.15506075755522547,0.1291118670957693,-0.09265634014510546,0.3891052181422603,0.4131320448590709,0.14549979075536165,0.16799500640890805,0.2050503449921758,-0.21625675854331244,0.17274452524046122,0.41906305889400525,0.10324813837480812,-0.2105842945512441,-0.11515499603352082,-0.004710222689483982,-0.058847470414272685,-0.24357550783525875,0.11994280941469444,-0.09591413217273818,-0.04311288265730509,0.14607834333732475,-0.05002034930801987,0.21186281503484375,-0.059869396702210385,-0.13391942518844666,0.04341911859747836,0.166541124543611,0.15765799569841868,-0.10410366687654801,-0.20414316020123155,-0.21147284574505607,-0.11062261955571713,0.06171195079483459,0.11305212301004419,0.24236185356786372,-0.07988699689891174,0.15817779042110675,0.05068310388796233,0.11493237915866215,-0.3330653572502453,0.018267996559846268,-0.15338093131837435,0.043772157378901506
